Plot,Side,Crop,Crop_ID,sample area (m^2),Corn_weed_management,Year,Block,Dominance,Diversity,Richness,Evenness
16,W,oat,O3,2,conv,2018,1,0.24812800000000002,4.030177972659272,10,0.024812800000000003
17,E,oat,O4,2,conv,2018,1,0.1808,5.530973451327434,9,0.02008888888888889
17,W,oat,O4,2,low,2018,1,0.5341497285696251,1.8721342472228788,7,0.076307104081375
18,E,corn,C4,18.532,conv,2018,1,0.5028003389340112,1.9888610300464467,5,0.10056006778680224
18,W,corn,C4,18.532,low,2018,1,0.7114682249817387,1.405544147843942,5,0.14229364499634772
19,E,soybean,S2,18.532,conv,2018,1,0.28110726643598616,3.5573609059576565,7,0.04015818091942659
19,W,soybean,S2,18.532,low,2018,1,0.47058909880947136,2.124996100695636,8,0.05882363735118392
21,E,alfalfa,A4,2,conv,2018,2,0.5719620798621086,1.7483676544450026,4,0.14299051996552714
21,W,alfalfa,A4,2,low,2018,2,0.5346745562130177,1.8702965914121292,5,0.10693491124260354
22,E,oat,O4,2,low,2018,2,0.29011318917603146,3.446930499230877,9,0.03223479879733683
22,W,oat,O4,2,conv,2018,2,0.18280151433207137,5.4704142011834325,10,0.018280151433207138
23,E,soybean,S3,18.532,low,2018,2,0.23140495867768596,4.321428571428571,6,0.03856749311294766
23,W,soybean,S3,18.532,conv,2018,2,0.27437641723356004,3.6446280991735542,5,0.05487528344671201
24,E,corn,C2,18.532,conv,2018,2,0.8879757785467128,1.1261568436434486,3,0.29599192618223763
24,W,corn,C2,18.532,low,2018,2,0.36340394448502567,2.7517587939698487,7,0.05191484921214652
25,E,oat,O3,2,conv,2018,2,0.43662170750653206,2.2903121462073424,5,0.08732434150130641
25,W,oat,O3,2,low,2018,2,0.4077003121748179,2.4527820316488005,5,0.08154006243496358
26,E,corn,C3,18.532,low,2018,2,0.7011510486547561,1.4262262060630475,7,0.100164435522108
26,W,corn,C3,18.532,conv,2018,2,0.834710743801653,1.198019801980198,2,0.4173553719008265
27,E,soybean,S2,18.532,low,2018,2,0.2278106508875739,4.38961038961039,5,0.04556213017751478
27,W,soybean,S2,18.532,conv,2018,2,0.5410245730945442,1.8483448806774432,4,0.13525614327363605
28,E,corn,C4,18.532,low,2018,2,0.3683149690943295,2.715067493615469,7,0.05261642415633278
28,W,corn,C4,18.532,conv,2018,2,0.6858357988165681,1.458074952817471,3,0.22861193293885604
29,E,soybean,S4,18.532,low,2018,2,0.2396449704142011,4.172839506172841,8,0.029955621301775138
29,W,soybean,S4,18.532,conv,2018,2,0.4195011337868481,2.3837837837837834,6,0.06991685563114135
31,E,alfalfa,A4,2,low,2018,3,0.21810699588477364,4.584905660377359,6,0.03635116598079561
31,W,alfalfa,A4,2,conv,2018,3,0.26130541323234574,3.8269394714407503,8,0.03266317665404322
32,E,soybean,S4,18.532,conv,2018,3,0.3333333333333333,3,6,0.05555555555555555
32,W,soybean,S4,18.532,low,2018,3,0.2109375,4.7407407407407405,6,0.03515625
33,E,oat,O3,2,conv,2018,3,0.583300303871053,1.7143827859569647,4,0.14582507596776326
33,W,oat,O3,2,low,2018,3,0.39718820861678,2.5176981045900892,6,0.06619803476946333
34,E,corn,C2,18.532,conv,2018,3,0.2830578512396695,3.5328467153284664,6,0.047176308539944915
34,W,corn,C2,18.532,low,2018,3,0.7349999999999999,1.360544217687075,3,0.24499999999999997
35,E,soybean,S2,18.532,conv,2018,3,0.2947658402203857,3.3925233644859807,6,0.04912764003673095
35,W,soybean,S2,18.532,low,2018,3,0.2777777777777778,3.5999999999999996,4,0.06944444444444445
36,E,corn,C3,18.532,conv,2018,3,0.3333333333333333,3,4,0.08333333333333333
36,W,corn,C3,18.532,low,2018,3,0.3309948979591837,3.021194605009634,8,0.04137436224489796
37,E,corn,C4,18.532,conv,2018,3,0.3176680547293278,3.147940074906367,11,0.028878914066302528
37,W,corn,C4,18.532,low,2018,3,0.34664461247637046,2.884798909338787,6,0.057774102079395075
38,E,soybean,S3,18.532,low,2018,3,0.3148283418553689,3.176334106728538,7,0.044975477407909845
38,W,soybean,S3,18.532,conv,2018,3,0.265625,3.764705882352941,6,0.044270833333333336
39,E,oat,O4,2,conv,2018,3,0.251953125,3.9689922480620154,7,0.03599330357142857
39,W,oat,O4,2,low,2018,3,0.31980650362805696,3.126890756302521,8,0.03997581295350712
41,E,oat,O4,2,conv,2018,4,0.388641975308642,2.573062261753494,4,0.0971604938271605
41,W,oat,O4,2,low,2018,4,0.26023944549464395,3.842615012106538,7,0.037177063642091994
42,E,oat,O3,2,low,2018,4,0.5734426377190217,1.743853585735606,5,0.11468852754380435
42,W,oat,O3,2,conv,2018,4,0.5094339622641509,1.962962962962963,5,0.1018867924528302
43,E,alfalfa,A4,2,low,2018,4,0.6428571428571428,1.5555555555555558,3,0.21428571428571427
43,W,alfalfa,A4,2,conv,2018,4,0.7340720221606647,1.3622641509433964,2,0.36703601108033235
44,E,corn,C2,18.532,low,2018,4,0.9136564083317696,1.0945033503632768,6,0.15227606805529495
44,W,corn,C2,18.532,conv,2018,4,0.6451725827907302,1.5499728703201303,4,0.16129314569768255
45,E,soybean,S2,18.532,conv,2018,4,1,1,1,1
45,W,soybean,S2,18.532,low,2018,4,1,1,1,1
46,E,corn,C4,18.532,conv,2018,4,0.5038667459845331,1.984651711924439,6,0.08397779099742218
46,W,corn,C4,18.532,low,2018,4,0.22119140625,4.520971302428256,8,0.02764892578125
47,E,corn,C3,18.532,low,2018,4,0.4430600055377556,2.2570306222658694,9,0.049228889504195066
47,W,corn,C3,18.532,conv,2018,4,0.408284023668639,2.4492753623188412,3,0.136094674556213
48,E,soybean,S3,18.532,conv,2018,4,0.664611678004535,1.5046380211109929,5,0.132922335600907
48,W,soybean,S3,18.532,low,2018,4,0.12925170068027209,7.736842105263159,8,0.01615646258503401
49,E,soybean,S4,18.532,conv,2018,4,0.1712,5.841121495327103,8,0.0214
49,W,soybean,S4,18.532,low,2018,4,0.5306122448979592,1.8846153846153846,5,0.10612244897959185
11,E,oat,O3,2.24,low,2019,1,0.38347076694153387,2.607760711398545,6,0.06391179449025565
11,W,oat,O3,2.24,conv,2019,1,0.37358223062381846,2.6767868437697664,7,0.053368890089116924
12,E,corn,C4,2.24,low,2019,1,0.5719620798621085,1.7483676544450029,4,0.1429905199655271
12,W,corn,C4,2.24,conv,2019,1,0.5110053539559785,1.9569266589057048,4,0.12775133848899461
13,E,soybean,S2,18.532,conv,2019,1,0.43999999999999995,2.272727272727273,3,0.14666666666666664
13,W,soybean,S2,18.532,low,2019,1,0.7278106508875737,1.3739837398373989,3,0.2426035502958579
14,E,oat,O4,2.24,conv,2019,1,0.40468333333333334,2.4710679131831474,10,0.040468333333333335
14,W,oat,O4,2.24,low,2019,1,0.3782261276191211,2.6439209958731715,9,0.04202512529101346
15,E,soybean,S3,18.532,low,2019,1,1,1,1,1
15,W,soybean,S3,18.532,conv,2019,1,1,1,1,1
16,E,corn,C3,2.24,low,2019,1,0.4540466392318245,2.2024169184290026,4,0.11351165980795612
16,W,corn,C3,2.24,conv,2019,1,0.2727272727272727,3.666666666666667,4,0.06818181818181818
17,E,alfalfa,A4,2.24,conv,2019,1,0.27929674462879717,3.580421251701528,9,0.031032971625421908
17,W,alfalfa,A4,2.24,low,2019,1,0.2730036090551051,3.6629552388010826,8,0.03412545113188814
18,E,soybean,S4,18.532,conv,2019,1,1,1,1,1
18,W,soybean,S4,18.532,low,2019,1,0.625,1.6,2,0.3125
19,E,corn,C2,2.24,conv,2019,1,0.5643750000000001,1.7718715393133995,6,0.09406250000000001
19,W,corn,C2,2.24,low,2019,1,0.8103774775912129,1.2339928337747317,6,0.1350629129318688
21,E,corn,C4,2.24,conv,2019,2,0.44672090971473394,2.2385341233267497,5,0.08934418194294678
21,W,corn,C4,2.24,low,2019,2,0.5,2,6,0.08333333333333333
22,E,alfalfa,A4,2.24,low,2019,2,0.267141397752539,3.743335957710043,8,0.03339267471906737
22,W,alfalfa,A4,2.24,conv,2019,2,0.39847182000445536,2.50958775450876,8,0.04980897750055692
23,E,oat,O3,2.24,low,2019,2,0.3686985596707819,2.7122427624694803,5,0.07373971193415638
23,W,oat,O3,2.24,conv,2019,2,0.38279773156899805,2.6123456790123463,6,0.06379962192816634
24,E,soybean,S2,18.532,conv,2019,2,0.3217993079584775,3.10752688172043,4,0.08044982698961937
24,W,soybean,S2,18.532,low,2019,2,0.42857142857142855,2.3333333333333335,3,0.14285714285714285
25,E,corn,C3,2.24,low,2019,2,0.4897119341563786,2.042016806722689,4,0.12242798353909465
25,W,corn,C3,2.24,conv,2019,2,0.4628906249999999,2.1603375527426167,4,0.11572265624999997
26,E,soybean,S3,18.532,low,2019,2,0,0,0,0
26,W,soybean,S3,18.532,conv,2019,2,1,1,1,1
27,E,corn,C2,2.24,low,2019,2,0.4178145087235996,2.393406593406594,4,0.1044536271808999
27,W,corn,C2,2.24,conv,2019,2,0.6644736842105264,1.5049504950495047,3,0.2214912280701755
28,E,soybean,S4,18.532,low,2019,2,0.375,2.6666666666666665,3,0.125
28,W,soybean,S4,18.532,conv,2019,2,1,1,1,1
29,E,oat,O4,2.24,low,2019,2,0.3739583567305317,2.674094540212625,9,0.04155092852561463
29,W,oat,O4,2.24,conv,2019,2,0.4252897113540625,2.351338330796061,10,0.042528971135406254
31,E,corn,C4,2.24,low,2019,3,0.3194444444444444,3.130434782608696,4,0.0798611111111111
31,W,corn,C4,2.24,conv,2019,3,0.3587150505651397,2.7877280265339976,4,0.08967876264128492
32,E,oat,O4,2.24,conv,2019,3,0.43728710244182295,2.286827108359641,7,0.06246958606311757
32,W,oat,O4,2.24,low,2019,3,0.46329712619619434,2.1584420525339625,6,0.07721618769936572
33,E,corn,C3,2.24,conv,2019,3,0.5022222222222222,1.991150442477876,3,0.16740740740740742
33,W,corn,C3,2.24,low,2019,3,0.26736111111111105,3.740259740259741,6,0.044560185185185175
34,E,soybean,S2,18.532,conv,2019,3,0.43999999999999995,2.272727272727273,3,0.14666666666666664
34,W,soybean,S2,18.532,low,2019,3,0.35999999999999993,2.777777777777778,3,0.11999999999999998
35,E,corn,C2,2.24,conv,2019,3,0.5187500000000002,1.9277108433734933,5,0.10375000000000004
35,W,corn,C2,2.24,low,2019,3,0.28285714285714286,3.5353535353535355,4,0.07071428571428572
36,E,soybean,S3,18.532,conv,2019,3,0,0,0,0
36,W,soybean,S3,18.532,low,2019,3,0.3333333333333333,3,3,0.1111111111111111
37,E,soybean,S4,18.532,conv,2019,3,0.35999999999999993,2.777777777777778,3,0.11999999999999998
37,W,soybean,S4,18.532,low,2019,3,1,1,1,1
38,E,oat,O3,2.24,low,2019,3,0.3494628099173554,2.861534823223365,5,0.06989256198347107
38,W,oat,O3,2.24,conv,2019,3,0.30899408284023666,3.2363079279969362,4,0.07724852071005917
39,E,alfalfa,A4,2.24,conv,2019,3,0.18236333796237847,5.48355832467982,10,0.018236333796237847
39,W,alfalfa,A4,2.24,low,2019,3,0.27125230945656104,3.6866045564863374,7,0.038750329922365864
41,E,alfalfa,A4,2.24,conv,2019,4,0.21275510204081632,4.700239808153477,9,0.023639455782312926
41,W,alfalfa,A4,2.24,low,2019,4,0.2234940889472697,4.474391267842149,8,0.02793676111840871
42,E,corn,C3,2.24,low,2019,4,0.2892249527410208,3.457516339869281,4,0.0723062381852552
42,W,corn,C3,2.24,conv,2019,4,0.3358572201189832,2.9774557165861513,5,0.06717144402379664
43,E,corn,C4,2.24,low,2019,4,0.49702422145328723,2.011974380395433,4,0.12425605536332181
43,W,corn,C4,2.24,conv,2019,4,0.6706730769230769,1.4910394265232976,3,0.2235576923076923
44,E,soybean,S2,18.532,low,2019,4,0.9615532487504808,1.0399840063974408,2,0.4807766243752404
44,W,soybean,S2,18.532,conv,2019,4,0.5,2,2,0.25
45,E,corn,C2,2.24,conv,2019,4,0.9168241965973536,1.090721649484536,2,0.4584120982986768
45,W,corn,C2,2.24,low,2019,4,0.8772112382934442,1.1399762752075921,3,0.2924037460978147
46,E,soybean,S4,18.532,conv,2019,4,0.625,1.6,2,0.3125
46,W,soybean,S4,18.532,low,2019,4,0.43999999999999995,2.272727272727273,3,0.14666666666666664
47,E,soybean,S3,18.532,low,2019,4,1,1,1,1
47,W,soybean,S3,18.532,conv,2019,4,0,0,0,0
48,E,oat,O3,2.24,conv,2019,4,0.2560553633217993,3.9054054054054057,7,0.0365793376173999
48,W,oat,O3,2.24,low,2019,4,0.40397959183673465,2.475372568830513,7,0.05771137026239066
49,E,oat,O4,2.24,conv,2019,4,0.37581583007001307,2.660877802336596,7,0.05368797572428758
49,W,oat,O4,2.24,low,2019,4,0.38159139993690705,2.6206041335453096,10,0.03815913999369071
11,E,corn,C3,2.08,low,2020,1,0.8905102040816326,1.1229517589091327,4,0.22262755102040815
11,W,corn,C3,2.08,conv,2020,1,0.22991689750692518,4.349397590361447,5,0.045983379501385035
12,E,soybean,S4,18.532,conv,2020,1,0.28125,3.5555555555555554,4,0.0703125
12,W,soybean,S4,18.532,low,2020,1,0.5555555555555556,1.7999999999999998,2,0.2777777777777778
13,E,corn,C2,2.08,low,2020,1,0.5193905817174514,1.9253333333333336,3,0.17313019390581716
13,W,corn,C2,2.08,conv,2020,1,0.734534130123727,1.3614071273060615,5,0.14690682602474542
14,E,alfalfa,A4,2.08,conv,2020,1,0.30951791369625564,3.2308307718219718,7,0.04421684481375081
14,W,alfalfa,A4,2.08,low,2020,1,0.2686856664242104,3.721821164889253,10,0.026868566642421036
15,E,oat,O3,2.08,conv,2020,1,0.37889273356401376,2.6392694063926947,4,0.09472318339100344
15,W,oat,O3,2.08,low,2020,1,0.7456597222222222,1.341094295692666,3,0.24855324074074073
16,E,soybean,S3,18.532,low,2020,1,0.38,2.6315789473684212,3,0.12666666666666668
16,W,soybean,S3,18.532,conv,2020,1,0.30864197530864196,3.24,6,0.05144032921810699
17,E,corn,C4,2.08,conv,2020,1,0.27693761814744805,3.610921501706484,5,0.05538752362948961
17,W,corn,C4,2.08,low,2020,1,0.5412195429869965,1.8476790296244463,5,0.1082439085973993
18,E,oat,O4,2.08,low,2020,1,0.36400807411624647,2.7471918100383914,5,0.07280161482324929
18,W,oat,O4,2.08,conv,2020,1,0.38859050660473227,2.5734030631303693,8,0.04857381332559153
19,E,soybean,S2,18.532,conv,2020,1,0.7312000000000001,1.3676148796498904,2,0.36560000000000004
19,W,soybean,S2,18.532,low,2020,1,0.4900407424173834,2.040646651270208,3,0.1633469141391278
21,E,soybean,S4,18.532,low,2020,2,0.40277777777777785,2.482758620689655,4,0.10069444444444446
21,W,soybean,S4,18.532,conv,2020,2,0.33999999999999997,2.9411764705882355,3,0.11333333333333333
22,E,corn,C4,2.08,low,2020,2,0.4748263888888889,2.106032906764168,8,0.05935329861111111
22,W,corn,C4,2.08,conv,2020,2,0.29012345679012347,3.4468085106382977,5,0.058024691358024696
23,E,corn,C3,2.08,low,2020,2,0.9795940057391861,1.0208310730172505,2,0.48979700286959305
23,W,corn,C3,2.08,conv,2020,2,0.3061224489795918,3.266666666666667,4,0.07653061224489795
24,E,corn,C2,2.08,conv,2020,2,0.7655954631379963,1.3061728395061727,3,0.25519848771266546
24,W,corn,C2,2.08,low,2020,2,0.6148148148148148,1.6265060240963856,7,0.08783068783068783
25,E,soybean,S3,18.532,conv,2020,2,0.58,1.7241379310344829,2,0.29
25,W,soybean,S3,18.532,low,2020,2,0.3046875,3.282051282051282,4,0.076171875
26,E,oat,O3,2.08,low,2020,2,0.7899408284023668,1.2659176029962549,3,0.2633136094674556
26,W,oat,O3,2.08,conv,2020,2,0.3553719008264462,2.8139534883720936,3,0.11845730027548207
27,E,soybean,S2,18.532,low,2020,2,0.4320987654320987,2.3142857142857145,4,0.10802469135802467
27,W,soybean,S2,18.532,conv,2020,2,0.7506925207756231,1.3321033210332107,4,0.18767313019390577
28,E,oat,O4,2.08,low,2020,2,0.2133834990593926,4.686397984886651,8,0.026672937382424076
28,W,oat,O4,2.08,conv,2020,2,0.25130809479839955,3.97917942437232,5,0.05026161895967991
29,E,alfalfa,A4,2.08,low,2020,2,0.2774218788204802,3.604618367706681,7,0.039631696974354313
29,W,alfalfa,A4,2.08,conv,2020,2,0.4550188454671691,2.197711171662126,7,0.06500269220959558
31,E,soybean,S4,18.532,conv,2020,3,0.5,2,2,0.25
31,W,soybean,S4,18.532,low,2020,3,1,1,1,1
32,E,alfalfa,A4,2.08,conv,2020,3,0.34111182204825163,2.931589981242415,7,0.04873026029260737
32,W,alfalfa,A4,2.08,low,2020,3,0.57305383857386,1.745036735969986,6,0.09550897309564334
33,E,soybean,S3,18.532,conv,2020,3,0.7919748520710056,1.262666355358394,4,0.1979937130177514
33,W,soybean,S3,18.532,low,2020,3,0.5382653061224489,1.8578199052132702,5,0.10765306122448978
34,E,corn,C2,2.08,low,2020,3,0.8200000000000001,1.2195121951219512,2,0.41000000000000003
34,W,corn,C2,2.08,conv,2020,3,0.7854671280276816,1.2731277533039649,3,0.2618223760092272
35,E,soybean,S2,18.532,conv,2020,3,1,1,1,1
35,W,soybean,S2,18.532,low,2020,3,0.5739795918367347,1.7422222222222221,3,0.19132653061224492
36,E,oat,O3,2.08,conv,2020,3,0.5617283950617284,1.7802197802197801,5,0.11234567901234568
36,W,oat,O3,2.08,low,2020,3,0.3179439827639274,3.1452081316553726,4,0.07948599569098184
37,E,oat,O4,2.08,low,2020,3,0.2544,3.930817610062893,8,0.0318
37,W,oat,O4,2.08,conv,2020,3,0.4502057613168725,2.2212065813528334,9,0.05002286236854139
38,E,corn,C3,2.08,conv,2020,3,0.6908934214306235,1.4474012474012472,3,0.23029780714354117
38,W,corn,C3,2.08,low,2020,3,0.5510204081632654,1.8148148148148147,3,0.1836734693877551
39,E,corn,C4,2.08,conv,2020,3,0.33837429111531203,2.955307262569831,6,0.05639571518588534
39,W,corn,C4,2.08,low,2020,3,0.5086715227193894,1.9659052165018756,7,0.0726673603884842
41,E,corn,C4,2.08,conv,2020,4,0.8779990946129469,1.1389533384893016,4,0.21949977365323672
41,W,corn,C4,2.08,low,2020,4,0.3526785714285714,2.835443037974684,11,0.03206168831168831
42,E,soybean,S3,18.532,conv,2020,4,0.4256198347107438,2.349514563106796,3,0.14187327823691462
42,W,soybean,S3,18.532,low,2020,4,0.4609375000000001,2.1694915254237284,3,0.15364583333333337
43,E,soybean,S4,18.532,low,2020,4,0.26499999999999996,3.773584905660378,5,0.05299999999999999
43,W,soybean,S4,18.532,conv,2020,4,0.5555555555555556,1.7999999999999998,2,0.2777777777777778
44,E,corn,C2,2.08,low,2020,4,0.7932098765432098,1.2607003891050583,6,0.13220164609053497
44,W,corn,C2,2.08,conv,2020,4,0.35255670895809293,2.8364231188658677,5,0.07051134179161858
45,E,soybean,S2,18.532,low,2020,4,1,1,1,1
45,W,soybean,S2,18.532,conv,2020,4,0.7923875432525951,1.2620087336244543,2,0.39619377162629754
46,E,oat,O4,2.08,conv,2020,4,0.35255670895809293,2.8364231188658677,6,0.05875945149301549
46,W,oat,O4,2.08,low,2020,4,0.3152965660770031,3.1716171617161715,6,0.05254942767950052
47,E,oat,O3,2.08,conv,2020,4,0.32471529701446594,3.079620853080569,5,0.06494305940289319
47,W,oat,O3,2.08,low,2020,4,0.5400000000000001,1.8518518518518514,3,0.18000000000000005
48,E,corn,C3,2.08,low,2020,4,0.9739535241612803,1.0267430377246691,3,0.32465117472042676
48,W,corn,C3,2.08,conv,2020,4,0.24917817225509534,4.013192612137203,6,0.041529695375849225
49,E,alfalfa,A4,2.08,conv,2020,4,0.2923171104989286,3.420942408376964,6,0.048719518416488104
49,W,alfalfa,A4,2.08,low,2020,4,0.26748582230623824,3.7385159010600697,5,0.05349716446124765
